Price.x,Div Y,Expiration Date,Type,Strike,Ticker,Price.y,Volatility
69,3.213735417125248,2022-02-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.25,4.797647872708406,2022-03-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.25,4.547093728485723,2022-04-14T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.25,4.251080393539094,2022-05-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.5,4.046209049272149,2022-06-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.75,3.860176449305613,2022-07-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.5,4.80313717233393,2022-08-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.75,4.603006456820016,2022-09-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.75,4.375134850046749,2022-10-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,4.208463046235443,2022-11-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,3.876215963637909,2023-01-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,3.744818812328149,2023-02-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,5.070853014726313,2023-03-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,4.722473799974123,2023-05-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,4.58254865034526,2023-06-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,4.418886198547216,2023-07-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,5.278114070486952,2023-08-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,5.13546233885217,2023-09-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,4.841072778026249,2023-11-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,4.720797677951063,2023-12-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,4.578604976807958,2024-01-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,4.470873095000712,2024-02-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,5.431033316650208,2024-04-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,5.312322205903755,2024-05-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,5.171037040853125,2024-06-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,5.063307102502018,2024-07-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,5.681425112417847,2024-08-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,5.540096129521881,2024-09-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,5.431996692848283,2024-10-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,5.328035033655016,2024-11-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,5.203548233803263,2024-12-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
71,5.641131317294317,2025-05-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
71,5.523607748184019,2025-06-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
71.25,5.433056801492477,2025-07-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
71.5,5.868560326924365,2025-09-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
59.5,0,2020-11-20T00:00:00Z,Call,88,NWG LN Equity,147.5,0.5267871705946663
57.5,0,2020-11-20T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
57.5,0,2020-12-18T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
53.75,0,2020-12-18T00:00:00Z,Call,94,NWG LN Equity,147.5,0.5267871705946663
49.75,0,2020-12-18T00:00:00Z,Call,98,NWG LN Equity,147.5,0.5267871705946663
146.5,6.873822975517892,2021-03-19T00:00:00Z,Call,1,NWG LN Equity,147.5,0.5267871705946663
68,6.873822975517892,2021-03-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
68.5,3.991252050300711,2021-06-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
69.25,4.820603125687872,2021-09-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
65.75,4.820603125687872,2021-09-17T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
62.25,4.820603125687872,2021-09-17T00:00:00Z,Call,88,NWG LN Equity,147.5,0.5267871705946663
58.75,4.820603125687872,2021-09-17T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
55.25,4.820603125687872,2021-09-17T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
61.5,0,2020-11-20T00:00:00Z,Call,86,NWG LN Equity,147.5,0.5267871705946663
61.5,0,2020-12-18T00:00:00Z,Call,86,NWG LN Equity,147.5,0.5267871705946663
71.75,6.873822975517892,2021-03-19T00:00:00Z,Call,76,NWG LN Equity,147.5,0.5267871705946663
73,4.820603125687872,2021-09-17T00:00:00Z,Call,76,NWG LN Equity,147.5,0.5267871705946663
88.25,3.721167325092392,2021-12-17T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
89,4.046209049272149,2022-06-17T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
146.5,0,2020-11-20T00:00:00Z,Call,1,NWG LN Equity,147.5,0.5267871705946663
51.5,0,2021-01-15T00:00:00Z,Call,98,NWG LN Equity,147.5,0.5267871705946663
54.50000381469727,3.771173034625651,2025-04-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
40.50000381469727,2.649966240421991,2021-04-16T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
45.00000381469727,2.649966240421991,2021-04-16T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
49.75000381469727,2.649966240421991,2021-04-16T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,2.649966240421991,2021-04-16T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
70.25,3.238847627182433,2021-03-19T00:00:00Z,Call,64,BARC LN Equity,134.1600036621094,0.5870342849300838
70.25,0,2020-12-18T00:00:00Z,Call,64,BARC LN Equity,134.1600036621094,0.5870342849300838
59.50000381469727,3.238847627182433,2021-03-19T00:00:00Z,Call,75,BARC LN Equity,134.1600036621094,0.5870342849300838
59.25000381469727,0,2021-02-19T00:00:00Z,Call,75,BARC LN Equity,134.1600036621094,0.5870342849300838
59.25000381469727,0,2021-01-15T00:00:00Z,Call,75,BARC LN Equity,134.1600036621094,0.5870342849300838
59.25000381469727,0,2020-12-18T00:00:00Z,Call,75,BARC LN Equity,134.1600036621094,0.5870342849300838
59.25000381469727,0,2020-11-20T00:00:00Z,Call,75,BARC LN Equity,134.1600036621094,0.5870342849300838
66.5,3.238847627182433,2021-03-19T00:00:00Z,Call,68,BARC LN Equity,134.1600036621094,0.5870342849300838
74.25,3.238847627182433,2021-03-19T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
40,3.238847627182433,2021-03-19T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
43.75,3.238847627182433,2021-03-19T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
47.25,3.238847627182433,2021-03-19T00:00:00Z,Call,88,BARC LN Equity,134.1600036621094,0.5870342849300838
51,3.238847627182433,2021-03-19T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
54.75,3.238847627182433,2021-03-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
58.75,3.238847627182433,2021-03-19T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
62.5,3.238847627182433,2021-03-19T00:00:00Z,Call,72,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.835252123319731,2025-03-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
41.00000381469727,3.238847627182433,2021-03-19T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
45.50000381469727,3.238847627182433,2021-03-19T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
50.00000381469727,3.238847627182433,2021-03-19T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.5,3.238847627182433,2021-03-19T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
66.25,0,2020-12-18T00:00:00Z,Call,68,BARC LN Equity,134.1600036621094,0.5870342849300838
74.25,0,2021-02-19T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
74.25,0,2021-01-15T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
74.25,0,2020-12-18T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
74.25,0,2020-11-20T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,3.586462534945411,2022-10-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
82.5,3.068381962593884,2021-12-17T00:00:00Z,Call,52,BARC LN Equity,134.1600036621094,0.5870342849300838
82.25,1.880621202880122,2021-06-18T00:00:00Z,Call,52,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.536298718163872,2025-02-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.617406486929098,2025-01-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.685021561451137,2024-12-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.773179972012169,2024-11-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.846802995856309,2024-10-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.923356289306186,2024-09-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,4.023441908931344,2024-08-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.331964480054647,2024-07-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.402857341332405,2024-06-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.495831585631105,2024-05-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.573950727209454,2024-04-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.676650460749955,2024-03-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.324200779459789,2024-02-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.40430200306123,2024-01-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.510025667752573,2023-12-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.599453073300409,2023-11-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.693556421621988,2023-10-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.818338733163271,2023-09-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.924403697973363,2023-08-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.07042753468366,2023-07-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.184147073005277,2023-06-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.281372937829865,2023-05-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.384723266580413,2023-04-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.523441433243544,2023-03-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,3.069768779910902,2023-02-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.177479965170934,2023-01-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,3.323235926876023,2022-12-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.25000381469727,3.449835390757014,2022-11-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,3.773257458640484,2022-09-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,3.937312130755287,2022-08-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,2.680425622495807,2022-07-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,2.80960276092934,2022-06-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.75000381469727,2.951861128571332,2022-05-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.50000381469727,3.157406584332585,2022-04-14T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.50000381469727,3.331386130816217,2022-03-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.75000381469727,2.649966240421991,2022-02-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.50000381469727,2.820931804320184,2022-01-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,3.068381962593884,2021-12-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.50000381469727,3.299957959770782,2021-11-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.25000381469727,3.643703580580238,2021-10-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.75000381469727,3.974949360632987,2021-09-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,4.372444296696285,2021-08-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.00000381469727,1.665693065408109,2021-07-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.75000381469727,1.880621202880122,2021-06-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.25000381469727,2.159231751454956,2021-05-21T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.50000381469727,2.649966240421991,2021-04-16T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
54.75000381469727,3.238847627182433,2021-03-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
49.50000381469727,0,2021-02-19T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,0,2021-02-19T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
49.50000381469727,0,2021-01-15T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,0,2021-01-15T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
49.25000381469727,0,2020-12-18T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,0,2020-12-18T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
49.25000381469727,0,2020-11-20T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,0,2020-11-20T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
74.75,3.068381962593884,2021-12-17T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
74.5,1.880621202880122,2021-06-18T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
58.25,0,2020-12-18T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
62.25,0,2020-12-18T00:00:00Z,Call,72,BARC LN Equity,134.1600036621094,0.5870342849300838
40,0,2021-02-19T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
44.50000381469727,0,2021-02-19T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,0,2021-02-19T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
39.5,0,2020-12-18T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
44.50000381469727,0,2020-12-18T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,0,2020-12-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
67.25,3.068381962593884,2021-12-17T00:00:00Z,Call,68,BARC LN Equity,134.1600036621094,0.5870342849300838
66.75,1.880621202880122,2021-06-18T00:00:00Z,Call,68,BARC LN Equity,134.1600036621094,0.5870342849300838
46.25,0,2020-12-18T00:00:00Z,Call,88,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25,0,2020-12-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
39.75,0,2021-01-15T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
44.50000381469727,0,2021-01-15T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,0,2021-01-15T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
39.25,0,2020-11-20T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
44.25000381469727,0,2020-11-20T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
54.25000381469727,0,2020-11-20T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
60,3.068381962593884,2021-12-17T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
59.25,1.880621202880122,2021-06-18T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
38.5,0,2020-12-18T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
52.75,3.068381962593884,2021-12-17T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
46,3.068381962593884,2021-12-17T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
50.25,0,2020-12-18T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
42.5,0,2020-12-18T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
52,1.880621202880122,2021-06-18T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
45,1.880621202880122,2021-06-18T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
46.50000381469727,2.159231751454956,2021-05-21T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
42.25000381469727,2.159231751454956,2021-05-21T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
133.25,0,2020-12-18T00:00:00Z,Call,1,BARC LN Equity,134.1600036621094,0.5870342849300838
41.5,1.880621202880122,2021-06-18T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
60.75,2.80960276092934,2022-06-17T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
54,2.80960276092934,2022-06-17T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
47.5,2.80960276092934,2022-06-17T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
45.75000381469727,1.880621202880122,2021-06-18T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
48.5,1.880621202880122,2021-06-18T00:00:00Z,Call,88,BARC LN Equity,134.1600036621094,0.5870342849300838
46.25000381469727,1.665693065408109,2021-07-16T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
41.25000381469727,1.880621202880122,2021-06-18T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
42.00000381469727,1.665693065408109,2021-07-16T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
67.75,2.80960276092934,2022-06-17T00:00:00Z,Call,68,BARC LN Equity,134.1600036621094,0.5870342849300838
46.50000381469727,4.372444296696285,2021-08-20T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
38.25,0,2020-11-20T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
36.25,0,2020-11-20T00:00:00Z,Call,98,BARC LN Equity,134.1600036621094,0.5870342849300838
40.25,0,2020-11-20T00:00:00Z,Call,94,BARC LN Equity,134.1600036621094,0.5870342849300838
42.50000381469727,4.372444296696285,2021-08-20T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
42.25,0,2020-11-20T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
46.00000381469727,3.974949360632987,2021-09-17T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
41.75000381469727,3.974949360632987,2021-09-17T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
44.25,0,2020-11-20T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
44.5,0,2020-12-18T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
40.5,0,2020-12-18T00:00:00Z,Call,94,BARC LN Equity,134.1600036621094,0.5870342849300838
36.5,0,2020-12-18T00:00:00Z,Call,98,BARC LN Equity,134.1600036621094,0.5870342849300838
133.25,3.238847627182433,2021-03-19T00:00:00Z,Call,1,BARC LN Equity,134.1600036621094,0.5870342849300838
55.75,1.880621202880122,2021-06-18T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
55.75,3.974949360632987,2021-09-17T00:00:00Z,Call,80,BARC LN Equity,134.1600036621094,0.5870342849300838
52.25,3.974949360632987,2021-09-17T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
48.75,3.974949360632987,2021-09-17T00:00:00Z,Call,88,BARC LN Equity,134.1600036621094,0.5870342849300838
45.25,3.974949360632987,2021-09-17T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
41.75,3.974949360632987,2021-09-17T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
64.5,2.159231751454956,2021-05-21T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
51.00000381469727,2.159231751454956,2021-05-21T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.5,1.880621202880122,2021-06-18T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
50.25000381469727,1.880621202880122,2021-06-18T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.5,1.665693065408109,2021-07-16T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
50.50000381469727,1.665693065408109,2021-07-16T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.5,4.372444296696285,2021-08-20T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
50.75000381469727,4.372444296696285,2021-08-20T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
64.25,3.974949360632987,2021-09-17T00:00:00Z,Call,70,BARC LN Equity,134.1600036621094,0.5870342849300838
50.25000381469727,3.974949360632987,2021-09-17T00:00:00Z,Call,85,BARC LN Equity,134.1600036621094,0.5870342849300838
50.25,0,2020-11-20T00:00:00Z,Call,84,BARC LN Equity,134.1600036621094,0.5870342849300838
48.25,0,2020-11-20T00:00:00Z,Call,86,BARC LN Equity,134.1600036621094,0.5870342849300838
46.25,0,2020-11-20T00:00:00Z,Call,88,BARC LN Equity,134.1600036621094,0.5870342849300838
48.25,0,2020-12-18T00:00:00Z,Call,86,BARC LN Equity,134.1600036621094,0.5870342849300838
59.5,3.974949360632987,2021-09-17T00:00:00Z,Call,76,BARC LN Equity,134.1600036621094,0.5870342849300838
75.25,2.80960276092934,2022-06-17T00:00:00Z,Call,60,BARC LN Equity,134.1600036621094,0.5870342849300838
47.00000381469727,3.643703580580238,2021-10-15T00:00:00Z,Call,90,BARC LN Equity,134.1600036621094,0.5870342849300838
43.00000381469727,3.643703580580238,2021-10-15T00:00:00Z,Call,95,BARC LN Equity,134.1600036621094,0.5870342849300838
133.25,0,2020-11-20T00:00:00Z,Call,1,BARC LN Equity,134.1600036621094,0.5870342849300838
42.75,0,2021-01-15T00:00:00Z,Call,92,BARC LN Equity,134.1600036621094,0.5870342849300838
41,0,2021-01-15T00:00:00Z,Call,94,BARC LN Equity,134.1600036621094,0.5870342849300838
39,0,2021-01-15T00:00:00Z,Call,96,BARC LN Equity,134.1600036621094,0.5870342849300838
37,0,2021-01-15T00:00:00Z,Call,98,BARC LN Equity,134.1600036621094,0.5870342849300838
180.0000152587891,0,2020-12-18T00:00:00Z,Call,26,SBRY LN Equity,205.8999938964844,0.3107066350315747
205,0,2020-12-18T00:00:00Z,Call,1,SBRY LN Equity,205.8999938964844,0.3107066350315747
205,0,2021-03-19T00:00:00Z,Call,1,SBRY LN Equity,205.8999938964844,0.3107066350315747
205,0,2020-11-20T00:00:00Z,Call,1,SBRY LN Equity,205.8999938964844,0.3107066350315747
470.25,0,2020-12-18T00:00:00Z,Call,1,BA/ LN Equity,471.2000122070312,0.36716774793592794
470.25,0,2021-03-19T00:00:00Z,Call,1,BA/ LN Equity,471.2000122070312,0.36716774793592794
470.25,0,2020-11-20T00:00:00Z,Call,1,BA/ LN Equity,471.2000122070312,0.36716774793592794
1114,0,2020-12-18T00:00:00Z,Call,1,RDSB LN Equity,1115,0.573941452455662
1114,3.293929455287394,2021-03-19T00:00:00Z,Call,1,RDSB LN Equity,1115,0.573941452455662
1114,0,2020-11-20T00:00:00Z,Call,1,RDSB LN Equity,1115,0.573941452455662
416,0,2020-12-18T00:00:00Z,Call,1,STAN LN Equity,416.8999938964844,0.4988646326772618
416,5.290259620385902,2021-03-19T00:00:00Z,Call,1,STAN LN Equity,416.8999938964844,0.4988646326772618
416,0,2020-11-20T00:00:00Z,Call,1,STAN LN Equity,416.8999938964844,0.4988646326772618
655.25,0,2020-12-18T00:00:00Z,Call,1,RSA LN Equity,656.20001220703125,0.6207705110744597
655.25,7.063274885411618,2021-03-19T00:00:00Z,Call,1,RSA LN Equity,656.20001220703125,0.6207705110744597
655.25,0,2020-11-20T00:00:00Z,Call,1,RSA LN Equity,656.20001220703125,0.6207705110744597
144.75,0,2020-12-18T00:00:00Z,Call,80,TSCO LN Equity,224.6999969482422,0.25986276868029234
223.75,0,2020-12-18T00:00:00Z,Call,1,TSCO LN Equity,224.6999969482422,0.25986276868029234
